image_id,category,variant,psnr,ssim
71w8t6uyqUS,furniture,0,9.088795256138045,0.5029448963792852
71Mj3X1G4JL,furniture,0,15.314420458356143,0.5682040074924893
61AemCdJhaL,furniture,0,10.248122655597998,0.5443357418637474
71fFOTQ6lvL,electronics,0,19.90674328028313,0.4916046905690356
71Ajub2FUeL,apparel,0,12.758469017319829,0.17794863391062624
51JWqmN-yML,jewelry,0,9.054611726876908,0.6780205153940811
81cwCeAjv5L,furniture,0,6.953307357255677,0.7960013570960054
81Ag9pHrw7S,outdoor,0,9.285208061608532,0.17081071196357095
7115XAa+bYL,outdoor,0,6.650183271652034,0.21017513293338655
71Ar4uYkxSL,furniture,0,8.91380501025875,0.636431336554429
61xHTUmRDLL,furniture,0,10.585821232932943,0.8409206240781932
81A89DIUgQL,jewelry,0,11.418063609030437,0.845130484140339
81xlVn6mx7L,electronics,0,14.74313767395399,0.17025383087758036
810bPfyI30L,home_decor,0,10.551696261920359,0.3994956441244862
811EYxHybYL,jewelry,0,18.043605218705224,0.9406202780036284
81r--mZbWBL,furniture,0,11.190664174440894,0.8929338110107311
915Cu+aPYUL,furniture,0,21.738484817578932,0.8118432961035178
81y9K7MahZL,apparel,0,13.842623329600245,0.740322787461041
61mhc+g+jEL,apparel,0,11.444015193358254,0.5617436411510826
81nDFM-RhnL,apparel,0,15.206266443027616,0.6221481253411859
71PEowjnROL,jewelry,0,11.834546707611636,0.8674252263874892
81R609TNyfL,apparel,0,12.262135884060395,0.7026670563466539
91rLvI+0LrL,home_decor,0,14.438036614458632,0.3522030115959785
71RnXYDvhKL,furniture,0,16.4832996627451,0.7086989713339096
71r9zjsZM8L,electronics,0,8.60776151652363,0.4490625330938323
51FIr2H11bL,furniture,0,5.6903999490803026,0.34779261127650835
91vyrkop4DL,furniture,0,19.89806713575434,0.853565460193598
71ksPB-i06L,furniture,0,16.42957473538976,0.8657971134785863
71O1laEN2hL,electronics,0,13.266667223236468,0.9234720099556322
71yTi1C3CjL,electronics,0,10.196320773408406,0.7544707384407597
61EPWGrn0IL,jewelry,0,12.374232245572054,0.6882392816027227
71eIsiASmgL,electronics,0,11.97975363295749,0.8911988559569936
713R0Z5sQaL,jewelry,0,4.352759514625031,0.4000625236900148
717dHZ0DUaL,jewelry,0,7.051006449723226,0.48665735112413594
81BICJ2UmfL,electronics,0,6.223512431717886,0.47989953423582726
61ODITdCe6L,apparel,0,11.53739396509189,0.817356392879879
71X5VB6muRL,jewelry,0,8.615066589364698,0.7196366094322155
71knfoLpD2S,furniture,0,13.093791504911552,0.5455703620401082
A1fyJfXP67L,furniture,0,15.628091270210414,0.8323838842172804
81F--AObixL,electronics,0,10.725271246799394,0.29193962485704733
61SNAhNVpEL,furniture,0,6.773009262626928,0.1324721006507282
61obeB6fpPL,outdoor,0,15.733884684559456,0.23253998404582518
81PU85+K8xL,apparel,0,19.744496303160727,0.7517427206070231
61cD8w8JE6L,furniture,0,14.08623709544855,0.9058345718886253
7160ajwNx6L,electronics,0,16.76316027543717,0.8654550395067854
71hKU4la7bL,apparel,0,19.624220335644587,0.7008004823640221
81NyfidnxAL,apparel,0,10.934722102730117,0.6469086255144614
91hBNS8AnZL,home_decor,0,9.246103501096895,0.5951250111310635
B12fmi815tS,furniture,0,32.66458578251772,0.839203855934193
71DqhpZbR7L,electronics,0,12.080344430645225,0.4833635952302894
51TfGDrljAL,apparel,0,13.621052660342155,0.89614260498562
61F-VAmqZrL,jewelry,0,24.245034204723016,0.9166677684661438
81Ys+inI6wL,furniture,0,11.15752362066646,0.650129233308465
B1a6wLArfkS,home_decor,0,19.537414083958804,0.9124449657634078
61MEZJRMOCL,jewelry,0,10.852819552857254,0.8142699730659966
7177tPsma4L,jewelry,0,12.065949628238673,0.8719597206596069
817NnE8eh2L,apparel,0,7.659004645382961,0.13174424315597094
61Rp4qOih9L,furniture,0,17.02807017335092,0.160990254977718
81PuauVRO6L,apparel,0,15.325622758863556,0.8744409678006334
414DNXHYP8L,furniture,0,11.697042623918069,0.8369334508227833
815nocrrvsL,apparel,0,12.976502256873141,0.7786964498020603
71xJL9dSEgL,electronics,0,11.780769949336262,0.603669764573983
41AztAU9vUL,furniture,0,10.810859184337495,0.7324254050065884
61RFIpqAOQL,jewelry,0,5.21167419220684,0.5335061239601311
615DW0iJ7mL,outdoor,0,11.822088804675845,0.9169549729204725
81Na5go5tTL,furniture,0,18.038098593411142,0.9386681727642675
51kiqWMmRZL,outdoor,0,12.685971736607716,0.8550633262203472
71ojLB3y3+L,electronics,0,10.064316679647208,0.8341298716008668
91q4Osly6RL,apparel,0,7.313419401258456,0.7215634145111038
611IufgevGL,home_decor,0,17.073650390904305,0.7076120760694825
71bQmJpM7ZL,electronics,0,24.590169262354934,0.9218943333960974
81PVnKLZ4DL,electronics,0,15.37072776062779,0.9167358110803557
717CicHjb4L,furniture,0,9.613958923479029,0.21417109748668045
917ffgZSNCL,outdoor,0,11.573680572831357,0.8376641202496578
A1Y12j7PWhL,furniture,0,11.187450589429353,0.7399879164504027
81T4RGNahqL,furniture,0,10.648144915250917,0.6628751454843009
61taEyYQy0L,jewelry,0,11.042095413559128,0.8480748084620443
81vZtM-Bb0L,furniture,0,10.400157204213174,0.8081163451408246
61pJDJYafiL,home_decor,0,8.444424884362666,0.5585635842250353
81IRM8xJlcL,outdoor,0,12.752872912014901,0.8199225510902459
61cmAGoSNAL,kitchen,0,11.009374204581144,0.8880115809081898
71neiE25sXL,outdoor,0,12.120984717492874,0.8970350528205407
51ZhWYmJNiL,outdoor,0,6.62844932610022,0.288922160628224
71tB8N9DD0L,outdoor,0,11.405271937622096,0.635006995948608
615OLSyQbHL,apparel,0,8.872467726335145,0.5154614280116091
71yXPYRz1mL,electronics,0,9.200488885586974,0.35298460950192617
61iJdz0ekoL,apparel,0,16.31546504594294,0.8625255255227533
81e0ylIQ2YL,jewelry,0,8.544095356654765,0.7873025567146325
81blj3APnxL,apparel,0,12.259521366453265,0.7869896552183155
81pFvzzGRuL,home_decor,0,9.837101986323987,0.8813910807214025
71mWrL6VdpL,home_decor,0,12.586551491847587,0.8334967508971634
81HFgiem1LL,apparel,0,10.561455539318509,0.8797105126259372
71AM+SBu5yL,apparel,0,13.867852815510403,0.14822531617819398
71Vu-+FPRCL,jewelry,0,9.41354139083068,0.8408160578136297
91ZF3E7FLyL,furniture,0,19.04619186880388,0.23284368109519715
713gTbdHTjL,jewelry,0,11.201883386253922,0.6913208774139239
91afW79SWKL,home_decor,0,13.683190427735166,0.8726323687870218
